Url,Name,Price,Short description,Code,Category,Description,Additional Information ,Size,Technical specification,USP,Power,Image links
https://www.kutchina.com/product/vega-60/,VEGA 60 Hood Kitchen Chimney,,"The filterless Vega 60 kitchen chimney by Kutchina comes with best-in-class features, making it one of the most-favoured appliances. The touch control switch panel with sensor and LED lamps offer functionality plus style. The chimney is equipped with a durable and powerful motor for a high suction efficiency of 1200±50m³/Hr and long-time use, without any hassle. With a noise level as low as 58 dB, the chimney ensures a calm cooking environment. The 3rd generation dry auto-clean technology ensures that the chimney doesn’t require too much maintenance. It comes with a drip tray collector tray that collects the oil residues. All you have to do is empty the collector once in a while and put it back. The elegantly designed kitchen appliance comes with a lifetime warranty on the motor.",FGCH01RT0017,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The suction capacity of the Vega 60 by Kutchina is 1200±50m³/Hr that keeps your kitchen smoke and odour-free. The efficient kitchen chimney comes with filterless technology.', 'Size: The 60 cm size of the kitchen chimney is perfect for small and medium-sized kitchens, with stove tops having two to three burners.\xa0', 'Layout: The innovative hood layout of the kitchen chimney allows greater suction. This design of the chimney is suitable for those kitchens where the gas tops are adjacent to the kitchen wall. The chimney is installed on the wall just above the cooktop.\xa0', 'Auto-clean technology: With the 3rd generation dry auto-clean technology of the appliance, you don’t have to get your hands dirty while doing the cleaning tasks manually. It has an oil drip tray that collects the oil and grease. The oil drip tray can be emptied once in a while. This means reduced maintenance.\xa0', 'Illumination type: The LED lamp adds a functional feature as well as a design factor to the kitchen chimney. It offers perfect lighting to your kitchen countertop for better visuals.', 'Speed control: The two-speed control feature of the chimney lets you operate all the options easily while cooking.', 'Switch control: The touch control switch panel with a sensor is crafted to let the users operate all the features very easily when cooking. The control panel makes the model easy to use and clean.', 'Low noise level: Enjoy a peaceful cooking experience, with the chimney’s low noise technology. Equipped with a noise level of 58 dB, it doesn’t make much noise and creates a comfortable environment while cooking.\xa0', 'Aesthetics: The smooth metallic finish and black colour of the kitchen chimney accentuate the decor of your kitchen. The high-end features like touch interface and digital display elevate the style of the appliance.\xa0', 'Warranty: The amazingly crafted kitchen appliance has a lifetime warranty on the 100% copper winding motor.\xa0']","['Suction Capacity : 1200', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY:  : MS', 'SIZE:  : 60 Cm', 'Unit Dimension(mm): :  L600 X W480 X H540mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  1 X max 1.5W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  80 W', 'Total Power(W): :  296.5 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control With Sensor', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 215W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimney_Vega-60.jpg']
https://www.kutchina.com/product/vega-75/,VEGA 75 Hood Kitchen Chimney,,"High on function and style, the Vega 75 kitchen chimney by Kutchina is a complete package for a hassle and smoke-free kitchen. The 75 cm kitchen chimney is loaded with a powerful copper winding motor and good suction power of 1200±50m³/Hr that keeps your kitchen healthy and fresh. The stunning black metallic finish and toughened body accentuate the style of your kitchen. The LED lamp is an additional design feature of the appliance that gives you perfect lighting while cooking. The 3rd generation dry auto-clean technology ensures hassle-free cleansing of oily residues from the appliance. It comes with an oil collector cup that collects grime and oily residues, which can be emptied once in a month and re-attached. The product has a lifetime warranty on the motor.",FGCH01RT0018,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Crafted with grace and elegance, the Kutchina Vega 75 kitchen chimney comes with a powerful suction capacity of 1200±50m³/Hr that extracts the cooking fumes and smell efficiently.\xa0', '\xa0', 'Size: The size of the kitchen chimney is 75 cm, which is apt for small to medium-sized kitchens. It is sufficient enough to offer extensive coverage for two to three-burner gas stoves.', '\xa0', 'Layout: The hood design of this kitchen chimney ensures more suction. The chimney gets installed on the wall just above your gas or hob top. Apart from being highly functional, the hood layout of the chimney makes it equally stylish.\xa0', '\xa0', 'Auto-clean technology: Getting rid of grease and dirt from your chimney is now easy. The chimney is equipped with 3rd generation dry auto-clean technology that solves all the cleaning hassles. The greasy residues get accumulated into the oil-collector tray, which can be emptied and cleaned once in a while.', '\xa0', 'Illumination type: The chimney has power-saving LED lamps fitted inside it that illuminate the cooktop area, thereby enhancing the cooking experience. It offers style as well as functionality.', '\xa0', 'Speed control: The two-speed control lets you adjust the speed of the chimney as per your cooking needs. Besides, you can do it very easily while cooking.', '\xa0', 'Switch control: The touch control switch panel with sensor gives you easy access to all the features of the chimney. You can adjust the settings easily while cooking. Besides, the panel is easy to clean as well.', '\xa0', 'Low noise level: With a low noise level of 58 dB, the chimney doesn’t make much noise even at its high suction mode. It lends you a calm and peaceful cooking ambience.\xa0', '\xa0', 'Aesthetics: The classy electric chimney looks very aesthetic in its black metallic body. The elegantly designed kitchen chimney fits well in both modular and traditional kitchens.\xa0', '\xa0', '\xa0Warranty: The powerful kitchen chimney by Kutchina comes with a lifetime warranty on the copper winding motor.']","['Suction Capacity : 1200', 'Size : 75 cm']","['LAYOUT: :  HOOD (2.5 ft)', 'BODY: :  MS', 'SIZE: :  75 Cm', 'Unit Dimension(mm): :  L750 X W480 X H540mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  1 X max 1.5W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  80 W', 'Total Power(W): :  296.5 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control With Sensor', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 215W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimney_Vega-75.jpg']
https://www.kutchina.com/product/vega-90/,VEGA 90 Hood Kitchen Chimney,,"Loaded with supreme features, the stylish Vega 90 kitchen chimney by Kutchina comes in a stylish black metallic finish and toughened body. The high-performance copper winding motor along with a suction power of 1200±50m³/Hr effectively removes traces of impurities and cooking fumes. The 3rd generation dry auto-clean technology enables the appliance to do all the cleaning work by itself. The oil collector cup effectively collects the oily residues, greasy particles, and grimes, which can be emptied and cleaned when full. The 90 cm size kitchen chimney is ideal for medium to large-sized kitchens, which is perfect for three to four burner gas stoves. It comes with a lifetime warranty on the motor.",FGCH01RT0020,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The Vega 90 kitchen chimney from Kutchina has a powerful suction capacity of 1200±50m³/Hr that removes the toxic fumes and traces of impurities, leaving behind a fresh and clean cooking space.\xa0', 'Size: The 90 cm size kitchen chimney is ideal for medium to large-sized kitchens. It is a perfect appliance for three to four-burner gas tops. It effectively eliminates all the greasy elements and unhealthy smokes from your kitchen.', 'Layout: The chimney has a hood layout designed to be installed just on the kitchen wall, where the gas stove is placed. In some kitchens, where the stovetops are adjacent to the wall, this chimney is perfect.', 'Auto-clean technology: Equipped with a 3rd generation dry auto clean technology, the chimney has an oil collector cup that collects the oily residues efficiently. Empty the cup once in a while, to avoid spillages. It can be washed and clean with soap and re-attached.', 'Illumination type: The power-saving LED lamp illuminates the cooktop area efficiently for a better cooking experience.\xa0', 'Speed control: With a two-speed control option, you can adjust the speed as per your cooking needs. For deep-frying, choose the high suction mode.\xa0', 'Switch control: The touch control switch panel with sensor adds to the style of this appliance. Even while cooking, you can change and adjust the modes very easily. Besides, the panel is very easy to clean.', 'Low noise level: With a low noise level of 58 dB, the chimney lends you a peaceful ambience while cooking. Even at its high suction level, you can cook without any disturbances.\xa0', 'Aesthetics: The black smooth metallic finish of this kitchen chimney makes it look timeless. The elegantly crafted chimney accentuates the style of your kitchen. Besides, it is perfect for both modular and traditional kitchens.\xa0', 'Warranty: The amazing kitchen appliance comes with a lifetime warranty on the motor.']","['Suction Capacity : 1200', 'Size : 90 cm']","['LAYOUT:  : HOOD (3 ft)', 'BODY: :  MS', 'SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W480 X H540mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  1 X max 1.5W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  80 W', 'Total Power(W): :  296.5 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control With Sensor', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 215W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimney_Vega-90.jpg']
https://www.kutchina.com/product/venisa-60/,VENISA 60 KITCHEN CHIMNEY,,"Presenting smart kitchen chimney, Venisa 60 with mild steel body of 60 cm chiseled into perfection. The elegant cosmopolitan hood design blends harmoniously with any kitchen. Powered by a motor of 215W power, this dry 3rd generation chimney makes use of auto clean technology to eliminate smoke from your kitchen in three different speeds. The noise level is 58 dB and the suction power is about 1200±50 M³/hr and works with touch control.",,"3rd Gen Kitchen Chimney, AUTOCLEAN KITCHEN CHIMNEY, Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Touch Sensors","['CATAGORY :  Retail', 'LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  60 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 215W', 'Illumination type :  LED', 'Illumination Power :  2 X Max 1.5W', 'Auto Clean type :  DRY, 3rd Generation', 'Auto clean Power(W) :  80W', 'Total Power ( W ) :  296.5W', 'SUCTION ( m3/h ) :  1200±50 M³/hr', 'Noise Level ( dBA) :  58 Db', 'Speeds :  3', 'Switch Control :  Touch Control with sensor', 'Recycling :  NO', 'Outlet Diameter (mm) :  150mm', 'Unit Dimension(mm) :  L 595 x W 480 x H 530', 'N.W.  : 15.2Kg', 'G.W. :  19.5Kg', 'Carton Dimension (L x W x H) :  L 670 X W 600 X H 560MM']","['Suction Capacity : 1200', 'Size : 60 cm']",[],[],[],[],"['https://www.kutchina.com/wp-content/uploads/2015/10/Venisa-60.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/Venisa-60-1.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/Venisa-60-3.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/Venisa-60-2.jpg']"
https://www.kutchina.com/product/venisa/,Venisa Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Finish – :  Black', 'Size – :  75 cm', 'Suction – :  (M3/Hr)-1250±50 M³/hr', 'Auto Clean Type – :  DRY, 3rd Generation', 'Switch Control – :  Touch Control with sensor', 'Illumination Type – :  LED', 'Voltage (V) / Frequency (Hz) – :  AC 220-240V / 50Hz', 'Noise Level – :  (dBA)-56 dB', 'Total Power – :  296.5W', 'Duct Diameter (mm) – :  150 mm', 'Product Dimension – :  595 X 480 X 530\n(L X W X H)(mm)']","['Suction Capacity : 1200', 'Size : 60 cm']",[],"['Finish – :  Black', 'Size – :  75 cm', 'Suction – :  (M3/Hr)-1250±50 M³/hr', 'Auto Clean Type – :  DRY, 3rd Generation', 'Switch Control – :  Touch Control with sensor', 'Illumination Type – :  LED', 'Voltage (V) / Frequency (Hz) – :  AC 220-240V / 50Hz', 'Noise Level – :  (dBA)-56 dB', 'Total Power – :  296.5W', 'Duct Diameter (mm) – :  150 mm', 'Product Dimension – :  595 X 480 X 530\n(L X W X H)(mm)']",[],[],"['https://www.kutchina.com/wp-content/uploads/2021/01/pro-1-3.jpg', 'https://www.kutchina.com/wp-content/uploads/2021/01/pro-2-2.jpg']"
https://www.kutchina.com/product/virgose-dlx-60/,Virgose dlx 60 Hood Kitchen Chimney,"₹13,900.00","The filterless Virgose DLX 60 by Kutchina is a compact and elegantly designed kitchen chimney. With a1200 m3/hr of suction capacity, it enables smoke and odour-free cooing experience. Auto clean technology makes this chimney low maintenance. The oil and grease gets collected in an oil collector tray that can be emptied once full. The advanced technology ensures there’s no cleaning hassle.The product USPs are:● Filterless Technology for greater suction capacity● 3rd generation dry auto-clean technology● 100% copper-wound motors● Touch control with wave sensor technologyThe touch control and wave sensor technology provide ease of operation. While the touch control panel give a simple access to all the highlights of the chimney, wave sensor technology lets you operate the appliance with just a wave of your hand. To adjust the speed, all you need to do is wave your hand. The appliance comes with a warranty of one year and a lifetime warranty on the motor.",,KITCHEN HOOD & CHIMNEY,"['● Suction capacity: The Kutchina Virgose DLX 60 kitchen chimney is a perfect blend of design and functionality. It comes with a suction capacity of 1200 m3/hr. This chimney offers best-in-class performance, ensuring a smoke-free environment in your kitchen.', '● Size: The 60 cm kitchen chimney works well in small-sized kitchens. It is apt for two-burner stovetops. If you have a compact kitchen, then this model is apt for you.', '● Layout: The appliance’s compact hood layout is apt for the gas tops that are fitted right against the wall. Despite its compact size, it boasts high-end performance.', '● Auto-clean technology: With 3rd generation dry auto-clean and filterless technology, the chimney involves no cleaning hassles. It comes with an oil drip cup that collects the oil residue. When the cup is filled, you can empty and clean it with mild soap and water.', '● Illumination type: The chimney has LED lights to efficiently illuminate the cooktop area. It allows you to perform kitchen or cooking tasks conveniently.', '● Speed control: The two-speed control option of the chimney lets you modify and adjust the suction speed as per your cooking requirements.', '● Switch control: The touch control panel with wave sensor technology provides easy access to all the chimney features. You can easily operate the appliance with just a wave of your hand.', '● Low noise level: The chimney maintains a noise level of 58 decibels, which means there will be less disruption while you cook or perform other household chores.', '● Aesthetics: The kitchen chimney is not just high on functionality but also high on style. This chimney has a modish look, thanks to its smooth body, elegant design, touch control panel and black smooth metallic finish. The compact chimney complements any kitchen design – whether it is contemporary or conventional.', '● Warranty: The appliance comes with a one-year warranty. The 100% copper winding motor comes with a lifetime warranty.']","['Size: :  60cm', 'Suction: : 1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Filterless Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  60cm', 'Suction: :  1200 m3/hr', 'Product Dimension: :  600 x 500x 620 mm']","['Finish: : Black', 'Size: : 60cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : grd gen dry Auto clean', 'Switch Control: : Touch control with wave sensor technology', 'No of speed control: : 2', 'Filter type: : Filterless', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : L600 X W480 X H540 mm', 'Gross Weight: : 19.5 Kg', 'Net weight (kg): : 15.2 Kg', 'HSN code: : 8414', 'Packaging dimension: : L600 x W675 x H560mm']","['Auto-Clean Type: grd gen dry Auto clean', 'Switch Control: Touch control with wave sensor technology', 'Illumination Type: LED', 'Filter type:Filterless', 'Key Points: Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2015/10/1-20.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-23.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-20.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-20.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-16.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-13.jpg']"
https://www.kutchina.com/product/virgose-dlx-75/,Virgose Dlx 75 Hood Kitchen Chimney,,"Kutchina’s Virgose DLX 75 kitchen chimney comes with a good suction capacity of 1200 m3/hr that ensures efficient suction of smoke and fumes. The 3rd generation dry auto-clean technology of the kitchen chimney makes it easy to clean and maintain. All the grease and oil get collected in a removable tray that can easily be cleaned.The product USPs are:● Comes in 75 cm size, apt for small to medium-sized kitchen● Touch control with wave sensor● LED lamp for efficient illumination● Elegant look, shiny black finish fits in well with any kitchen decor.The touch control wave sensor panel is easy to use and clean. With just a simple wave of your hand, you can adjust the speed levels as per your cooking requirements. The product comes with a lifetime warranty on the motors.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction speed: The Kutchina Virgose DLX 75 chimney has a powerful 1200 m3/hr suction capacity that keeps your kitchen squeaky clean and free of cooking fumes and odours.Size: Ideal for small to medium-sized kitchens, the 75 cm size of the chimney provides sufficient coverage for two to three burner cooktops.Layout: Known for their extensive coverage, the hood layout is apt for those kitchens where the gas cooktops are placed against the kitchen wall. The chimney is mounted just above the stovetop above the wall.Auto-clean technology: The chimney comes with an oil collector cup that collects all the grime and residue. You can empty and clean the oil collector cup as and when required.Illumination type: The energy-efficient LED lamp fitted inside the kitchen chimney offers ample lighting over the kitchen countertop. You can switch the lamp ON while cooking or performing any other kitchen tasks.Speed control: You can adjust the speed of the suction power as per your requirements as it comes with multi-speed options.Switch control: You can control the chimney easily as it comes with a wave sensor touch control panel. Not only is it easy to clean but also to operate. While cooking you can adjust the settings with just a wave of your hand.Aesthetics: Besides keeping your kitchen clean and smoke-free, the kitchen chimney also elevates the look of your kitchen. All thanks to the touch control panel, black metallic glossy finish, LED lamps and toughened body, the kitchen chimney looks trendy and elegant. It goes perfectly well with all types of kitchens.Warranty: The motors of the chimney come with a lifetime warranty and the product itself comes with a warranty of one year.']","['Suction Capacity : 1200', 'Size : 75 cm', 'Product Category : Kitchen Chimney']",[],"['Model Name :  – Virgose Dlx 75', 'Finish :  – Black', 'Size  : – 75 cm', 'Suction (M3/h) :  – 1200', 'Autoclean  : – 3rd Gen dry Autoclean', 'Switch Control :  – Touch control with Wave sensor', 'Illumination type :  – LED']",[],[],"['https://www.kutchina.com/wp-content/uploads/2021/01/pro-1-4.jpg', 'https://www.kutchina.com/wp-content/uploads/2021/01/pro-2-3.jpg']"
https://www.kutchina.com/product/virgose-dlx-90/,Virgose dlx 90 Hood Kitchen Chimney,,"The Virgose DLX 90 by Kutchina comes with a filterless technology that ensures great suction capacity. The 90 cm sized kitchen chimney is ideal for large-sized kitchens with four to five-burner stovetops. With 3rd generation dry auto-clean technology, the chimney offers you a hassle-free cleaning experience. All you have to do is empty and clean the removable oil collector cup as and when required.The product USPs are:● Lifetime warranty on the motors and one year warranty on the product● 100% copper-wound motors● Multi-speed wave sensor● LED lightsApart from keeping your kitchen clean and smoke-free, this appliance also elevates the aesthetic appeal of the space with its sophisticated design.",,KITCHEN HOOD & CHIMNEY,"['Suction speed: The Virgose DLX 90 kitchen chimney by Kutchina comes with a good suction capacity of 1200 m3/hr, which means you have a smoke-free and clean kitchen.Size: If you have a large-sized kitchen, you can opt for this kitchen chimney. The 90 cm chimney provides extensive coverage for four-burner cooktops.Layout: The hood layout of the kitchen chimney fits in perfectly with any kitchen decor. If your stovetop is placed against the wall, you can opt for this chimney. It is fitted up against the wall.Auto-clean technology: The 3rd generation dry auto-clean technology of the chimney ensures hassle-free cleaning. Thanks to the technology the oil separated cooking fumes and smoke. It gets collected in a removable tray which can be emptied as and when needed.Illumination type: For a better cooking experience, the chimney comes with in-built power-saving LED lamps.Speed control: Equipped with two-speed control options – low and high, it lets you adjust the suction speed as per your cooking needs.Switch control: The wave sensor technology lets you adjust the speed settings by waving your hands. This feature is quite useful especially when you are doing other chores and your hands are soiled.Low noise level: It has a low noise level of 58 dB, lending you a peaceful cooking experience.Aesthetics: The smooth black finish, LED lamps and touch control panel enhance the aesthetic appeal of the appliance. The stylish appliance transforms the look and feels and improves the aesthetics of your kitchen space.Warranty: The amazing chimney comes with a lifetime warranty on the motors and one year of warranty on the product.']","['Size: :  90cm', 'Suction: : 1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Filterlesss Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  90cm', 'Suction: :  1200 m3/hr', 'Product Dimension: :  900 x 500 x 620 mm', 'Packaging dimension: :  960*670*570']","['Finish: : Black', 'Size: : 90cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : grd gen dry Auto clean', 'Switch Control: : Touch control with wave sensor technology', 'No of speed control: : 2', 'Filter type: : Filterless', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : L900 X W480 X H540 mm', 'Gross Weight: : 22 Kg', 'Net weight (kg): : 17.6 Kg', 'HSN code: : 8414', 'Packaging dimension: : L960 x W670 x H570mm']","['Auto-Clean Type: grd gen dry Auto clean', 'Switch Control:Touch control with wave sensor technology', 'Illumination Type: LED', 'Filter type: Filterless', 'Key Points: Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2015/10/1-22.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-25.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-22.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-22.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-18.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-15.jpg']"
https://www.kutchina.com/product/virgose-excel-75/,VIRGOSE EXCEL 75 Hood Kitchen Chimney,,"Size – 75 cm , Suction 1200±50 M³/hr , 2 speed control  Auto clean type – 3rd Gen Dry autoclean  Dimension – L 750 x W 500 x H 620  Filterless Technology , Touch Control , Power Saving LED  1 year warranty on product & Lifetime warranty on Motor",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The Virgose Excel 75 by Kutchina has a suction capacity of 1200±50m³/Hr that will keep your kitchen fresh. Filterless technology also ensures zero maintenance.\xa0', 'Size: The size of the chimney is 75cm, making it suitable for compact kitchen spaces. It fits well without taking up too much space in your kitchen.\xa0', 'Layout: The hood layout of the chimney is best suited for those kitchens where the stovetops are placed against the wall. The innovative hood body layout of the appliance creates room for effective suction capacity.', 'Auto-clean technology: Equipped with auto-clean technology, the chimney eliminates the hassle of manually cleaning the appliance. The chimney comes with an oil collector tray that collects the oily particles effectively. It is placed right below the chimney, which can be emptied and cleaned once in a while.', 'Illumination type: The energy-efficient LED lamps grant ease while cooking. They light up the countertop effectively and lend a classy look to the model.', 'Speed control: It comes with a two-speed control switch panel that lets you adjust the speed of the chimney easily while cooking.\xa0', 'Switch control: The push-button control panel adds both style and functionality to the appliance. The easy to use feature gives access to all the options of the chimney, which can be easily operated by the beginners as well.\xa0', 'Low noise level: The kitchen chimney has a maximum of 56 dB operational noise level. It is specially crafted to maintain a calm cooking ambience in your kitchen while running.', 'Aesthetics: Crafted with grace and passion, the black metallic finish of the chimney makes the appliance aesthetically pleasing. The white designs on the black colour make the chimney timelessly elegant. Not only is it high on function but also the chimney accentuates the style of your kitchen efficiently.', 'Warranty: The chimney comes with a lifetime warranty on the motor.']",[],"['LAYOUT: :  HOOD (2.5 ft)', 'BODY: :  MS', 'SIZE: :  75 Cm', 'Unit Dimension(mm): :  L750 X W500 X H620mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  74 W', 'Total Power(W): :  328 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  2', 'Switch Control: :  Push Button', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_Virgose-1.jpg']
https://www.kutchina.com/product/vista-60/,VISTA 60 KITCHEN CHIMNEY,,"Presenting the light-weight hood kitchen chimney, Vista 60 by Kutchina. Suitable for metropolitan modern living, Vista 60 comes with compact 60 cm long body. Powered by 3rd generation auto clean technology, Vista 60 operates in three speeds, based on your cooking requirements. 180 W motor comes with long lasting warranty, ensuring your satisfaction and expectations are met. The mild steel body and 1000±50 M³/hr suction range yields a maximum noise of 58 dB, which is feasible. Vista 60 operates with push buttons for control and has gross weight of 13.5 kg, making its maintenance easier.",,"3rd Gen Kitchen Chimney, AUTOCLEAN KITCHEN CHIMNEY, Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Push Button","['CATAGORY :  Retail', 'LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  60 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 180W', 'Illumination type :  LED', 'Illumination Power :  2 X Max 1.5W', 'Auto Clean type :  DRY, 3rd Generation', 'Autoclean Power(W) :  50W', 'Total Power ( W ) :  233W', 'SUCTION ( m3/h ) :  1000±50 M³/hr', 'Noise Level ( dBA) :  58 Db', 'Speeds :  3', 'Switch Control :  Push Button', 'Recycling :  NO', 'Outlet Diameter (mm) :  150mm', 'Unit Dimension(mm) :  L 593 x W 445 x H 485', 'N.W. :  12.5 kKg', 'G.W. :  13.5 Kg']","['Suction Capacity : 1000', 'Size : 60 cm']",[],[],[],[],['https://www.kutchina.com/wp-content/uploads/2015/10/VISTA-60.jpg']
https://www.kutchina.com/product/vista/,Vista Hood Kitchen Chimney,,,,KITCHEN HOOD & CHIMNEY,[],"['Suction Capacity : 1000', 'Size : 60 cm']",[],"['Finish :  – Black', 'Size  : – 60 cm', 'Suction (M3/h) :  – 1000 m3/hr', 'Auto Clean Type : – 3rd Generation (Dry)', 'Switch Control :  – Push Button', 'Illumination Type :  – LED', 'Voltage (V) / Frequency (Hz) :  – AC 220-240V / 50Hz', 'Noise Level (dBA) :  – 58 Db', 'Total Power :  – 233W', 'Duct Diameter (mm) :  – 150 mm', 'Product Dimension (L X W X H)(mm) :  – 593 X 445 X 485']",[],[],"['https://www.kutchina.com/wp-content/uploads/2021/01/pro-1-5.jpg', 'https://www.kutchina.com/wp-content/uploads/2021/01/pro-1-5.jpg']"
